Obra;Bloco;Unidade;Id_Contrato_Vencimento;Contrato;DataVencimento;ValorPrestacao;Principal;JurosTP;Variacoes;Seguros;Descontos;Multa;JurosMora;ProRataIndice;ProRataContrato;ValorPresente;IndiceReajuste;SituacaoParcela;BoletoJM;VencimentoJM;Periodicidade;TipoContrato;TipoEmprestimo;TipoBloqueio;CRM_ProcessamentoPendente;CRM_Operacao;CRM_ParcelaId;CreatedOn;ModifiedOn;GeradoPor;IDRENEG;DataRenegociacao;ValorAbono;ValorAcrescimo;VLRABONOMULTA;VLRABONOJUROS;VLRABONOPRORATA;TX_JUROS;TX_ENCARGOS;MotivoRenegociacao
7013;7;53;100000002599120000000;1000000025991;2013-02-15 00:00:00.000;1531.69;739.97;102.18;689.54;0.00;0.00;30.63;610.93;0.01;12.24;2185.49;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C88BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.720;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-03-15 00:00:00.000;1527.48;747.37;94.78;685.33;0.00;0.00;30.55;589.50;0.01;12.10;2159.63;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C98BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.720;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-04-15 00:00:00.000;1527.89;754.84;87.31;685.74;0.00;0.00;30.56;568.00;0.01;11.98;2138.43;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;CA8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.720;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-05-15 00:00:00.000;1527.46;762.39;79.76;685.31;0.00;0.00;30.55;547.09;0.01;11.86;2116.96;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;CB8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.723;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-06-15 00:00:00.000;1528.92;770.01;72.14;686.77;0.00;0.00;30.58;526.37;0.01;11.75;2097.62;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;CC8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.723;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-07-15 00:00:00.000;1515.24;777.71;64.44;673.09;0.00;0.00;30.30;501.50;0.01;11.53;2058.57;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;CD8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.727;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-08-15 00:00:00.000;1534.10;785.49;56.66;691.95;0.00;0.00;30.68;486.85;0.01;11.56;2063.19;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;CE8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.727;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-09-15 00:00:00.000;1528.29;793.34;48.81;686.14;0.00;0.00;30.57;464.41;0.01;11.40;2034.67;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;CF8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.730;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-10-15 00:00:00.000;1506.32;801.28;40.87;664.17;0.00;0.00;30.13;438.29;0.01;11.12;1985.86;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D08BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.730;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-11-15 00:00:00.000;1536.12;809.29;32.86;693.97;0.00;0.00;30.72;426.68;0.01;11.23;2004.75;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D18BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.730;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-12-15 00:00:00.000;1535.33;817.38;24.77;693.18;0.00;0.00;30.71;407.03;0.01;11.11;1984.18;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D28BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.733;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2014-01-15 00:00:00.000;1522.01;825.56;16.59;679.86;0.00;0.00;30.44;383.80;0.01;10.91;1947.16;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D38BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.733;2015-11-24 02:15:36.103;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2014-02-15 00:00:00.000;1528.17;833.66;8.34;686.17;0.00;0.00;30.56;365.78;0.01;10.84;1935.35;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D48BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.737;2015-11-24 02:15:36.103;;;;;;;;;;;
7013;7;53;100000002599220000000;1000000025992;2014-03-15 00:00:00.000;1230.01;815.70;8.16;406.15;0.00;0.00;24.60;280.32;0.01;8.65;1543.58;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D58BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.737;2015-11-24 02:15:36.103;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-03-01 00:00:00.000;5590.98;2929.29;1071.19;1590.50;0.00;0.00;111.82;3.71;0.00;0.00;5707.54;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;9C52C894-BFC0-E411-8D15-001DD8300004;2015-03-02 02:27:45.030;2015-03-03 02:30:27.867;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-04-01 00:00:00.000;5578.44;2957.09;1043.39;1577.96;0.00;0.00;111.57;1.85;0.00;0.00;5693.71;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;9BB58C66-07D9-E411-93F8-001DD8200003;2015-04-02 01:13:22.373;2015-04-02 01:13:22.373;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-05-01 00:00:00.000;5761.97;2985.15;1015.33;1672.87;90.65;0.00;115.24;7.65;0.00;9.13;5893.99;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;5262DD6B-95F0-E411-93FC-001DD8200000;2015-05-02 01:09:52.630;2015-05-05 01:12:28.850;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-06-01 00:00:00.000;5839.10;3013.47;987.01;1750.08;90.35;0.00;116.78;1.94;0.00;0.81;5958.63;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;CDCCFE7C-F708-E511-93FA-005056200003;2015-06-02 01:21:27.430;2015-06-02 01:21:27.430;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-07-01 00:00:00.000;5817.99;3042.07;958.41;1729.98;89.33;0.00;116.36;1.93;0.00;1.32;5937.60;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;4BEE5B5F-8D20-E511-93FA-005056200003;2015-07-02 01:32:30.573;2015-07-02 01:32:30.573;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-08-01 00:00:00.000;5857.08;3070.93;929.55;1783.46;74.72;0.00;117.14;5.83;0.00;4.11;5984.16;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;5F509EA3-E438-E511-93FD-001DD8200000;2015-08-02 01:13:54.537;2015-08-04 01:20:51.480;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-09-01 00:00:00.000;5897.35;3100.07;900.41;1824.51;73.84;0.00;117.95;1.96;0.00;0.56;6017.82;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;78777C4A-2951-E511-93FD-001DD8200000;2015-09-02 01:05:44.530;2015-09-02 01:05:44.530;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-10-01 00:00:00.000;5888.32;3129.49;870.99;1816.73;72.57;0.00;117.77;1.95;0.00;1.89;6009.93;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:13.913;2015-10-02 02:18:51.690;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-11-01 00:00:00.000;5982.68;3159.19;841.29;1911.65;72.16;0.00;119.65;5.96;0.00;11.45;6119.74;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:13.927;2015-11-04 02:18:14.497;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2015-12-01 00:00:00.000;6150.19;3189.16;811.32;2079.09;72.21;0.00;123.00;6.12;0.00;9.48;6288.79;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;8E03A374-D297-E511-9400-001DD8200000;2015-09-23 02:33:13.940;2015-12-04 02:18:58.323;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-01-01 00:00:00.000;6220.13;3219.42;781.06;2149.35;71.97;-58.47;0.00;0.00;0.01;90.51;6309.51;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;0E01A63F-D6B2-E511-93FF-001DD8200008;2015-09-23 02:33:13.953;2015-12-30 02:18:46.977;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-02-01 00:00:00.000;6186.03;3249.97;750.51;2116.59;70.39;0.00;123.72;2.05;0.00;2.39;6314.19;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;5E06E06C-96C9-E511-93FF-001DD8200008;2015-09-23 02:33:13.970;2016-02-02 02:33:35.123;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-03-01 00:00:00.000;6295.35;3280.81;719.67;2226.59;69.70;0.00;125.91;2.09;0.00;2.74;6426.09;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;AC993DD9-4CE0-E511-9409-005056200001;2015-09-23 02:33:13.983;2016-03-02 02:18:07.807;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-04-01 00:00:00.000;6384.37;3311.94;688.54;2316.24;69.03;0.00;127.69;2.12;0.00;1.10;6515.28;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A3366C66-ACF8-E511-9409-005056200001;2015-09-23 02:33:13.997;2016-04-02 02:33:37.557;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-05-01 00:00:00.000;6366.32;3343.37;657.11;2299.46;67.76;0.00;127.33;4.22;0.00;1.43;6499.30;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D57BC9D4-3A10-E611-940E-005056200001;2015-09-23 02:33:14.010;2016-05-03 02:18:47.200;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-06-01 00:00:00.000;6374.19;3375.09;625.39;2308.72;66.33;0.00;127.48;2.11;0.00;1.77;6505.55;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;45C2EF89-9928-E611-9411-005056200008;2015-09-23 02:33:14.023;2016-06-02 02:18:44.980;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-07-01 00:00:00.000;6392.23;3407.12;593.36;2391.75;0.00;0.00;127.84;2.12;0.00;3.64;6525.83;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;4C5BC67F-2A40-E611-9414-001DD8200008;2015-09-23 02:33:14.040;2016-07-02 02:30:59.087;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-08-01 00:00:00.000;6604.20;3439.45;561.03;2555.68;49.02;0.00;132.08;2.19;0.00;0.40;6738.87;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;237962F1-8758-E611-9414-001DD8200008;2015-09-23 02:33:14.053;2016-08-02 02:30:54.807;;;;;;;;;;;
7775;2;101;100000002747620000000;1000000027476;2016-09-01 00:00:00.000;6516.29;3472.08;528.40;2469.78;46.97;0.00;130.33;2.16;0.00;0.33;6649.11;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B0B734DF-E570-E611-9414-001DD8200008;2015-09-23 02:33:14.067;2016-09-02 02:31:19.733;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2016-10-01 00:00:00.000;6522.29;3505.03;495.45;2477.56;45.19;0.00;130.45;6.49;0.00;1.33;6660.56;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.080;2016-10-04 02:31:04.393;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2016-11-01 00:00:00.000;6536.79;3538.29;462.19;2493.85;43.32;0.00;130.74;2.17;0.00;0.36;6670.06;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.093;2016-11-02 02:31:15.120;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2016-12-01 00:00:00.000;6542.69;3571.86;428.62;2501.58;41.45;0.00;130.85;2.17;0.00;0.00;6675.71;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.110;2016-12-02 02:31:12.430;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-01-01 00:00:00.000;6526.21;3605.75;394.73;2487.02;39.52;0.00;130.52;4.33;0.00;2.39;6663.45;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.123;2017-01-03 02:31:18.103;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-02-01 00:00:00.000;6597.43;3639.97;360.51;2559.84;37.87;0.00;131.95;2.19;0.00;1.43;6733.00;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.137;2017-02-02 02:31:22.583;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-03-01 00:00:00.000;6644.23;3674.51;325.97;2608.40;36.07;0.00;132.88;2.20;0.00;0.18;6779.49;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.150;2017-03-02 02:16:03.410;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-04-01 00:00:00.000;6610.25;3709.37;291.11;2576.43;34.04;0.00;132.21;6.58;0.00;0.07;6749.11;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.163;2017-04-04 02:31:11.860;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-05-01 00:00:00.000;6604.22;3744.57;255.91;2572.39;32.00;0.00;132.08;4.38;0.00;0.00;6740.68;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.173;2017-05-03 02:16:10.740;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-06-01 00:00:00.000;6455.12;3780.10;220.38;2425.64;29.59;0.00;129.10;2.14;0.00;0.00;6586.36;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.187;2017-06-02 02:15:58.923;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-07-01 00:00:00.000;6377.13;3815.97;184.51;2376.65;0.00;0.00;0.00;0.00;0.00;0.00;6377.13;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.200;2017-07-01 00:16:02.903;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-08-01 00:00:00.000;6360.14;3852.18;148.30;2350.91;8.93;0.00;127.20;2.11;0.00;0.00;6489.45;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.213;2017-08-02 01:01:03.333;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-09-01 00:00:00.000;6308.51;3888.73;111.75;2301.49;6.68;0.00;126.17;6.28;0.00;0.64;6441.60;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.227;2017-09-04 01:01:01.827;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-10-01 00:00:00.000;6367.73;3925.63;74.85;2362.85;4.49;0.00;127.35;4.23;0.00;2.03;6501.34;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.240;2017-10-03 01:01:00.870;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-11-01 00:00:00.000;6419.56;3962.40;37.60;2417.33;2.27;0.00;128.39;2.13;0.00;0.44;6550.52;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.250;2017-11-02 01:01:01.900;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747620000000;1000000027476;2017-12-01 00:00:00.000;13.48;0.00;0.00;13.48;0.00;-0.13;0.00;0.00;0.00;0.01;13.41;IGPM1     ;VR        ;;;MENSAL;PCV;RNP;;0;I;;2017-11-02 01:01:01.900;2017-11-13 01:01:21.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;2;101;100000002747720000000;1000000027477;2015-07-01 00:00:00.000;39652.33;19758.65;8038.69;11854.99;0.00;0.00;793.05;13.15;0.00;9.01;40467.54;IGPM1     ;PA        ;;;ANUAL;PCV;RNP;;0;I;55EE5B5F-8D20-E511-93FA-005056200003;2015-07-02 01:32:30.587;2015-07-02 01:32:30.587;;;;;;;;;;;
7775;2;101;100000002747720000000;1000000027477;2016-07-01 00:00:00.000;44386.86;22129.69;5667.65;16525.58;65.28;0.00;887.74;14.72;0.00;25.31;45314.63;IGPM1     ;PA        ;;;ANUAL;PCV;RNP;;0;I;4D5BC67F-2A40-E611-9414-001DD8200008;2015-09-23 02:33:14.263;2016-07-02 02:30:59.090;;;;;;;;;;;
7775;2;101;100000002747720000000;1000000027477;2017-07-01 00:00:00.000;45530.87;24785.25;3012.09;17706.78;27.00;-427.97;0.00;0.00;0.00;0.00;45516.54;IGPM1     ;PA        ;;;ANUAL;PCV;RNP;;0;I;;2015-09-23 02:33:14.280;2017-06-30 00:16:02.737;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9145;1;201;100000002772320000000;1000000027723;2010-02-01 00:00:00.000;0.72;0.00;0.00;0.00;1.42;0.00;0.01;0.68;0.02;0.03;1.44;INCC1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;3DB22D6B-CFEF-E411-93FC-001DD8200000;2015-05-01 01:28:27.637;2015-07-30 01:41:06.193;;;;;;;;;;;
9145;1;201;100000002772320000000;1000000027723;2010-04-01 00:00:00.000;0.74;0.00;0.00;0.00;1.43;0.00;0.01;0.67;0.02;0.03;1.45;INCC1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;51B22D6B-CFEF-E411-93FC-001DD8200000;2015-05-01 01:28:27.643;2015-07-30 01:41:06.290;;;;;;;;;;;
9145;1;201;100000002772320000000;1000000027723;2010-05-03 00:00:00.000;0.74;0.00;0.00;0.00;1.42;0.00;0.01;0.66;0.02;0.02;1.43;INCC1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;57B22D6B-CFEF-E411-93FC-001DD8200000;2015-05-01 01:28:27.650;2015-07-28 01:44:26.203;;;;;;;;;;;
9145;1;201;100000002772320000000;1000000027723;2010-08-02 00:00:00.000;0.82;0.00;0.00;0.00;1.53;0.00;0.02;0.68;0.02;0.03;1.55;INCC1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;61B22D6B-CFEF-E411-93FC-001DD8200000;2015-05-01 01:28:27.660;2015-07-29 01:35:09.197;;;;;;;;;;;
9145;1;201;100000002772320000000;1000000027723;2010-09-01 00:00:00.000;0.82;0.00;0.00;0.00;1.53;0.00;0.02;0.67;0.02;0.03;1.54;INCC1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;8AB22D6B-CFEF-E411-93FC-001DD8200000;2015-05-01 01:28:27.667;2015-07-31 01:33:14.597;;;;;;;;;;;
9145;1;201;100000002772320000000;1000000027723;2011-02-01 00:00:00.000;0.44;0.00;0.00;0.00;0.78;0.00;0.01;0.32;0.02;0.01;0.78;INCC1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;8EB22D6B-CFEF-E411-93FC-001DD8200000;2015-05-01 01:28:27.673;2015-07-26 01:42:18.970;;;;;;;;;;;
9145;1;201;100000002772320000000;1000000027723;2011-03-01 00:00:00.000;0.88;0.00;0.00;0.00;1.54;0.00;0.02;0.62;0.02;0.03;1.55;INCC1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;94B22D6B-CFEF-E411-93FC-001DD8200000;2015-05-01 01:28:27.680;2015-07-29 01:35:09.367;;;;;;;;;;;
9145;1;506;100000002774220000000;1000000027742;2009-07-01 00:00:00.000;634.27;409.62;25.47;199.18;0.00;0.00;12.69;588.89;0.00;0.00;1235.92;INCC1     ;PA        ;;;MENSAL;PCV;CHH;20;0;I;B4785761-7375-E411-8D14-001DD8300004;2014-11-24 17:49:18.813;2014-12-02 20:07:07.770;;;;;;;;;;;
9145;1;506;100000002774220000000;1000000027742;2009-08-01 00:00:00.000;634.27;426.52;8.57;199.18;0.00;0.00;12.69;576.38;0.00;0.00;1223.41;INCC1     ;PA        ;;;MENSAL;PCV;CHH;20;0;I;B6785761-7375-E411-8D14-001DD8300004;2014-11-24 17:49:18.813;2014-12-02 20:07:07.780;;;;;;;;;;;
9145;1;506;100000002774220000000;1000000027742;2009-09-01 00:00:00.000;634.27;430.78;4.31;199.18;0.00;0.00;12.69;564.00;0.00;0.00;1211.03;INCC1     ;PA        ;;;MENSAL;PCV;CHH;20;0;I;B9785761-7375-E411-8D14-001DD8300004;2014-11-24 17:49:18.813;2014-12-02 20:07:07.790;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2010-04-01 00:00:00.000;-79.21;2703.08;2026.94;-4809.23;0.00;0.00;-1.58;-64.98;0.00;0.00;-145.91;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D900145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.973;2015-03-12 02:25:24.800;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2010-05-01 00:00:00.000;-83.50;2930.56;2001.29;-5015.35;0.00;0.00;-1.67;-66.99;0.00;0.00;-152.31;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;E200145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.973;2015-03-12 02:25:24.840;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2010-06-01 00:00:00.000;-83.35;2958.37;1973.48;-5015.20;0.00;0.00;-1.67;-65.33;0.00;0.00;-150.50;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;E600145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.973;2015-03-12 02:25:24.880;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2010-08-01 00:00:00.000;-82.85;3014.77;1917.08;-5014.70;0.00;0.00;-1.66;-61.98;0.00;0.00;-146.63;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;ED00145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.973;2015-03-12 02:25:24.920;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2010-09-01 00:00:00.000;-70.04;0.00;0.00;-70.04;0.00;0.00;-1.40;-51.15;0.00;0.00;-122.71;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;F700145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.977;2015-03-12 02:25:24.960;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2010-11-01 00:00:00.000;-82.43;3104.82;1827.03;-5014.28;0.00;0.00;-1.65;-57.34;0.00;0.00;-141.56;IGPM1     ;CM        ;;;MENSAL;PCV;RNP;;0;I;FB00145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.977;2015-03-12 02:25:24.997;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2010-12-01 00:00:00.000;-71.90;3134.28;1797.57;-5003.75;0.00;0.00;-1.44;-48.81;0.00;0.00;-122.27;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;0001145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.977;2015-03-12 02:25:25.037;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2011-01-01 00:00:00.000;-68.52;3164.02;1767.83;-5000.37;0.00;0.00;-1.37;-45.33;0.00;0.00;-115.33;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;0201145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.977;2015-03-12 02:25:25.077;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2011-02-01 00:00:00.000;-68.21;3194.04;1737.81;-5000.06;0.00;0.00;-1.36;-43.97;0.00;0.00;-113.65;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;0501145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.977;2015-03-12 02:25:25.117;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2011-03-01 00:00:00.000;-69.33;3224.35;1707.50;-5001.18;0.00;0.00;-1.39;-43.64;0.00;0.00;-114.47;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;0B01145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.977;2015-03-12 02:25:25.157;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2011-04-01 00:00:00.000;-67.62;3254.94;1676.91;-4999.47;0.00;0.00;-1.35;-41.43;0.00;0.00;-110.51;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;1001145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.977;2015-03-12 02:25:25.197;;;;;;;;;;;
7775;1;82;100000002775020000000;1000000027750;2011-05-01 00:00:00.000;-67.04;6571.21;3262.08;-9900.33;0.00;0.00;-1.34;-40.01;0.00;0.00;-108.50;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;1501145A-5375-E411-8D14-001DD8300004;2014-11-24 17:46:18.977;2015-03-12 02:25:25.237;;;;;;;;;;;
